relative_path,file_name,folder,width,height,channels,has_alpha,suggested_category,suggested_object,next_step_usefulness
reanim/Imitater_spin1.png,Imitater_spin1.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Imitater_spin2.png,Imitater_spin2.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Imitater_spin3.png,Imitater_spin3.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Imitater_spin4.png,Imitater_spin4.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Imitater_spin5.png,Imitater_spin5.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Imitater_spin6.png,Imitater_spin6.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/Jalapeno_body.png,Jalapeno_body.png,reanim,,,,False,plant,jalapeno,high_for_plant_reference
reanim/Jalapeno_body2.png,Jalapeno_body2.png,reanim,,,,False,plant,jalapeno,high_for_plant_reference
reanim/Jalapeno_cheek.png,Jalapeno_cheek.png,reanim,,,,False,plant,jalapeno,medium_for_plant_reference
reanim/Jalapeno_eye1.png,Jalapeno_eye1.png,reanim,,,,False,plant,jalapeno,medium_for_plant_reference
reanim/Jalapeno_eye2.png,Jalapeno_eye2.png,reanim,,,,False,plant,jalapeno,medium_for_plant_reference
reanim/Jalapeno_eyebrow1.png,Jalapeno_eyebrow1.png,reanim,,,,False,plant,jalapeno,medium_for_plant_reference
reanim/Jalapeno_eyebrow2.png,Jalapeno_eyebrow2.png,reanim,,,,False,plant,jalapeno,medium_for_plant_reference
reanim/Jalapeno_mouth.png,Jalapeno_mouth.png,reanim,,,,False,plant,jalapeno,high_for_plant_reference
reanim/Jalapeno_stem.png,Jalapeno_stem.png,reanim,,,,False,plant,jalapeno,high_for_plant_reference
reanim/LawnMower_body.png,LawnMower_body.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_body_tricked.png,LawnMower_body_tricked.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_dice_tricked.png,LawnMower_dice_tricked.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_engine.png,LawnMower_engine.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_engine_tricked.png,LawnMower_engine_tricked.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_exhaust.png,LawnMower_exhaust.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_exhaust_tricked.png,LawnMower_exhaust_tricked.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_pull.png,LawnMower_pull.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_wheel1.png,LawnMower_wheel1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_wheel2.png,LawnMower_wheel2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_wheelpiece.png,LawnMower_wheelpiece.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LawnMower_wheelshine.png,LawnMower_wheelshine.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/LilyPad_blink1.png,LilyPad_blink1.png,reanim,,,,False,plant,lily_pad,medium_for_plant_reference
reanim/LilyPad_blink2.png,LilyPad_blink2.png,reanim,,,,False,plant,lily_pad,medium_for_plant_reference
reanim/LilyPad_body.png,LilyPad_body.png,reanim,,,,False,plant,lily_pad,high_for_plant_reference
reanim/Magnetshroom_dot.png,Magnetshroom_dot.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eye1.png,Magnetshroom_eye1.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eye2.png,Magnetshroom_eye2.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eye3.png,Magnetshroom_eye3.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eyeblink1.png,Magnetshroom_eyeblink1.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eyeblink2.png,Magnetshroom_eyeblink2.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eyeblink3.png,Magnetshroom_eyeblink3.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eyeblink4.png,Magnetshroom_eyeblink4.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_eyebrow.png,Magnetshroom_eyebrow.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_head1.png,Magnetshroom_head1.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_head2.png,Magnetshroom_head2.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_head3.png,Magnetshroom_head3.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_head4.png,Magnetshroom_head4.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_idle_electric1.png,Magnetshroom_idle_electric1.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_idle_electric2.png,Magnetshroom_idle_electric2.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_idle_electric3.png,Magnetshroom_idle_electric3.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_shock1.png,Magnetshroom_shock1.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_shock2.png,Magnetshroom_shock2.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_shock3.png,Magnetshroom_shock3.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_spark.png,Magnetshroom_spark.png,reanim,,,,False,plant,magnet_shroom,medium_for_plant_reference
reanim/Magnetshroom_stem.png,Magnetshroom_stem.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_stemcap.png,Magnetshroom_stemcap.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Magnetshroom_stemcap_overlay.png,Magnetshroom_stemcap_overlay.png,reanim,,,,False,plant,magnet_shroom,high_for_plant_reference
reanim/Marigold_blink1.png,Marigold_blink1.png,reanim,,,,False,plant,marigold,medium_for_plant_reference
reanim/Marigold_blink2.png,Marigold_blink2.png,reanim,,,,False,plant,marigold,medium_for_plant_reference
reanim/Marigold_eyebrow1.png,Marigold_eyebrow1.png,reanim,,,,False,plant,marigold,medium_for_plant_reference
reanim/Marigold_eyebrow2.png,Marigold_eyebrow2.png,reanim,,,,False,plant,marigold,medium_for_plant_reference
reanim/Marigold_head.png,Marigold_head.png,reanim,,,,False,plant,marigold,high_for_plant_reference
reanim/Marigold_mouth.png,Marigold_mouth.png,reanim,,,,False,plant,marigold,high_for_plant_reference
reanim/Marigold_petals.png,Marigold_petals.png,reanim,,,,False,plant,marigold,medium_for_plant_reference
reanim/Melonpult_blink1.png,Melonpult_blink1.png,reanim,,,,False,plant,melon_pult,medium_for_plant_reference
reanim/Melonpult_blink2.png,Melonpult_blink2.png,reanim,,,,False,plant,melon_pult,medium_for_plant_reference
reanim/Melonpult_body.png,Melonpult_body.png,reanim,,,,False,plant,melon_pult,high_for_plant_reference
reanim/Melonpult_eyebrow.png,Melonpult_eyebrow.png,reanim,,,,False,plant,melon_pult,medium_for_plant_reference
reanim/Melonpult_melon.png,Melonpult_melon.png,reanim,,,,False,plant,melon_pult,medium_for_plant_reference
reanim/Melonpult_stalk.png,Melonpult_stalk.png,reanim,,,,False,plant,melon_pult,medium_for_plant_reference
reanim/PeaShooter_Head.png,PeaShooter_Head.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_Lips.png,PeaShooter_Lips.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_backleaf.png,PeaShooter_backleaf.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_backleaf_lefttip.png,PeaShooter_backleaf_lefttip.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_backleaf_righttip.png,PeaShooter_backleaf_righttip.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_blink1.png,PeaShooter_blink1.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_blink2.png,PeaShooter_blink2.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_eyebrow.png,PeaShooter_eyebrow.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_frontleaf.png,PeaShooter_frontleaf.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_frontleaf_lefttip.png,PeaShooter_frontleaf_lefttip.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_frontleaf_righttip.png,PeaShooter_frontleaf_righttip.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_2rdfarthest.png,PeaShooter_headleaf_2rdfarthest.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_3rdfarthest.png,PeaShooter_headleaf_3rdfarthest.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_farthest.png,PeaShooter_headleaf_farthest.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_nearest.png,PeaShooter_headleaf_nearest.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_tip_bottom.png,PeaShooter_headleaf_tip_bottom.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_headleaf_tip_top.png,PeaShooter_headleaf_tip_top.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_mouth.png,PeaShooter_mouth.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_sprout.png,PeaShooter_sprout.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_stalk_bottom.png,PeaShooter_stalk_bottom.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/PeaShooter_stalk_top.png,PeaShooter_stalk_top.png,reanim,,,,False,plant,peashooter,high_for_plant_reference
reanim/Plantern_body.png,Plantern_body.png,reanim,,,,False,plant,plantern,high_for_plant_reference
reanim/Plantern_eyes.png,Plantern_eyes.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_eyes2.png,Plantern_eyes2.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_leaf1.png,Plantern_leaf1.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_leaf2.png,Plantern_leaf2.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_leaf3.png,Plantern_leaf3.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_leaf4.png,Plantern_leaf4.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_leaf5.png,Plantern_leaf5.png,reanim,,,,False,plant,plantern,medium_for_plant_reference
reanim/Plantern_stem.png,Plantern_stem.png,reanim,,,,False,plant,plantern,high_for_plant_reference
reanim/PoolCleaner_2.png,PoolCleaner_2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_body1.png,PoolCleaner_body1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_body2.png,PoolCleaner_body2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_bubble.png,PoolCleaner_bubble.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_funnel.png,PoolCleaner_funnel.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_funnel_overlay.png,PoolCleaner_funnel_overlay.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_tube.png,PoolCleaner_tube.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_tubeend.png,PoolCleaner_tubeend.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_wheel.png,PoolCleaner_wheel.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_whitewater1.png,PoolCleaner_whitewater1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_whitewater2.png,PoolCleaner_whitewater2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/PoolCleaner_whitewater3.png,PoolCleaner_whitewater3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/Portal_Circle_center.png,Portal_Circle_center.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Portal_Circle_glow.png,Portal_Circle_glow.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Portal_Circle_outer.png,Portal_Circle_outer.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Portal_Square_center.png,Portal_Square_center.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Portal_Square_glow.png,Portal_Square_glow.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Pot_bottom.png,Pot_bottom.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_bottom2.png,Pot_bottom2.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_glow.png,Pot_glow.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_leaf1.png,Pot_leaf1.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_leaf2.png,Pot_leaf2.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_shadow.png,Pot_shadow.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_stem.png,Pot_stem.png,reanim,,,,False,plant,flower_pot,high_for_plant_reference
reanim/Pot_top.png,Pot_top.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_top_dark.png,Pot_top_dark.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_water_base.png,Pot_water_base.png,reanim,,,,False,plant,flower_pot,high_for_plant_reference
reanim/Pot_water_top.png,Pot_water_top.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/Pot_water_top_glow.png,Pot_water_top_glow.png,reanim,,,,False,plant,flower_pot,medium_for_plant_reference
reanim/PotatoMine_blink1.png,PotatoMine_blink1.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_blink2.png,PotatoMine_blink2.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_body.png,PotatoMine_body.png,reanim,,,,False,plant,potato_mine,high_for_plant_reference
reanim/PotatoMine_eyes.png,PotatoMine_eyes.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_light1.png,PotatoMine_light1.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_light2.png,PotatoMine_light2.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_mashed.png,PotatoMine_mashed.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock1.png,PotatoMine_rock1.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock2.png,PotatoMine_rock2.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock3.png,PotatoMine_rock3.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock4.png,PotatoMine_rock4.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock5.png,PotatoMine_rock5.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_rock6.png,PotatoMine_rock6.png,reanim,,,,False,plant,potato_mine,medium_for_plant_reference
reanim/PotatoMine_stem.png,PotatoMine_stem.png,reanim,,,,False,plant,potato_mine,high_for_plant_reference
reanim/PuffShroom_blink1.png,PuffShroom_blink1.png,reanim,,,,False,plant,puff_shroom,medium_for_plant_reference
reanim/PuffShroom_blink2.png,PuffShroom_blink2.png,reanim,,,,False,plant,puff_shroom,medium_for_plant_reference
reanim/PuffShroom_body.png,PuffShroom_body.png,reanim,,,,False,plant,puff_shroom,high_for_plant_reference
reanim/PuffShroom_head.png,PuffShroom_head.png,reanim,,,,False,plant,puff_shroom,high_for_plant_reference
reanim/PuffShroom_stem.png,PuffShroom_stem.png,reanim,,,,False,plant,puff_shroom,high_for_plant_reference
reanim/PuffShroom_tip.png,PuffShroom_tip.png,reanim,,,,False,plant,puff_shroom,medium_for_plant_reference
reanim/Pumpkin_back.png,Pumpkin_back.png,reanim,,,,False,plant,pumpkin,medium_for_plant_reference
reanim/Pumpkin_damage2.png,Pumpkin_damage2.png,reanim,,,,False,plant,pumpkin,medium_for_plant_reference
reanim/Pumpkin_damage3.png,Pumpkin_damage3.png,reanim,,,,False,plant,pumpkin,medium_for_plant_reference
reanim/Pumpkin_front.png,Pumpkin_front.png,reanim,,,,False,plant,pumpkin,medium_for_plant_reference
reanim/Rain_circle.png,Rain_circle.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Rain_splash1.png,Rain_splash1.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Rain_splash2.png,Rain_splash2.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Rain_splash3.png,Rain_splash3.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/Rain_splash4.png,Rain_splash4.png,reanim,,,,False,particle_or_effect,,low_ignore_for_now
reanim/RoofCleaner_body1.png,RoofCleaner_body1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_body2.png,RoofCleaner_body2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_body3.png,RoofCleaner_body3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_body4.png,RoofCleaner_body4.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_brush1.png,RoofCleaner_brush1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_brush2.png,RoofCleaner_brush2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_brush3.png,RoofCleaner_brush3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_brush4.png,RoofCleaner_brush4.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_brush5.png,RoofCleaner_brush5.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_hubcap.png,RoofCleaner_hubcap.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/RoofCleaner_wheel.png,RoofCleaner_wheel.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/ScaredyShroom_eye1.png,ScaredyShroom_eye1.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_eye2.png,ScaredyShroom_eye2.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_eye_big.png,ScaredyShroom_eye_big.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_eyebrow1.png,ScaredyShroom_eyebrow1.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_eyebrow2.png,ScaredyShroom_eyebrow2.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_head.png,ScaredyShroom_head.png,reanim,,,,False,plant,scaredy_shroom,high_for_plant_reference
reanim/ScaredyShroom_head2.png,ScaredyShroom_head2.png,reanim,,,,False,plant,scaredy_shroom,high_for_plant_reference
reanim/ScaredyShroom_head_inner.png,ScaredyShroom_head_inner.png,reanim,,,,False,plant,scaredy_shroom,high_for_plant_reference
reanim/ScaredyShroom_lips.png,ScaredyShroom_lips.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/ScaredyShroom_mouth.png,ScaredyShroom_mouth.png,reanim,,,,False,plant,scaredy_shroom,high_for_plant_reference
reanim/ScaredyShroom_stem.png,ScaredyShroom_stem.png,reanim,,,,False,plant,scaredy_shroom,high_for_plant_reference
reanim/ScaredyShroom_sweat.png,ScaredyShroom_sweat.png,reanim,,,,False,plant,scaredy_shroom,medium_for_plant_reference
reanim/SeaShroom_blink1.png,SeaShroom_blink1.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_blink2.png,SeaShroom_blink2.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_body.png,SeaShroom_body.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_eyes.png,SeaShroom_eyes.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_foam.png,SeaShroom_foam.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_head.png,SeaShroom_head.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_lips.png,SeaShroom_lips.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_mouth.png,SeaShroom_mouth.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_tentacles.png,SeaShroom_tentacles.png,reanim,,,,False,unknown_or_misc,,low_ignore_for_now
reanim/SeaShroom_tentacles_zengarden.png,SeaShroom_tentacles_zengarden.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Adventure_button.png,SelectorScreen_Adventure_button.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Adventure_highlight.png,SelectorScreen_Adventure_highlight.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG.jpg,SelectorScreen_BG.jpg,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Center.jpg,SelectorScreen_BG_Center.jpg,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Center_.png,SelectorScreen_BG_Center_.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Left.jpg,SelectorScreen_BG_Left.jpg,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Left_.png,SelectorScreen_BG_Left_.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Right.jpg,SelectorScreen_BG_Right.jpg,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_BG_Right_.png,SelectorScreen_BG_Right_.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Challenges_button.png,SelectorScreen_Challenges_button.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Challenges_highlight.png,SelectorScreen_Challenges_highlight.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud1.png,SelectorScreen_Cloud1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud2.png,SelectorScreen_Cloud2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud4.png,SelectorScreen_Cloud4.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud5.png,SelectorScreen_Cloud5.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud6.png,SelectorScreen_Cloud6.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Cloud7.png,SelectorScreen_Cloud7.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Flower1.png,SelectorScreen_Flower1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Flower2.png,SelectorScreen_Flower2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Flower3.png,SelectorScreen_Flower3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaf1.png,SelectorScreen_Leaf1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaf2.png,SelectorScreen_Leaf2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaf3.png,SelectorScreen_Leaf3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaf4.png,SelectorScreen_Leaf4.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaf5.png,SelectorScreen_Leaf5.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Leaves.png,SelectorScreen_Leaves.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Shadow_Adventure.png,SelectorScreen_Shadow_Adventure.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Shadow_Challenge.png,SelectorScreen_Shadow_Challenge.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Shadow_StartAdventure.png,SelectorScreen_Shadow_StartAdventure.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Shadow_Survival.png,SelectorScreen_Shadow_Survival.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Shadow_ZenGarden.png,SelectorScreen_Shadow_ZenGarden.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_StartAdventure_Button1.png,SelectorScreen_StartAdventure_Button1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_StartAdventure_Highlight.png,SelectorScreen_StartAdventure_Highlight.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Survival_button.png,SelectorScreen_Survival_button.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Survival_highlight.png,SelectorScreen_Survival_highlight.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_Vasebreaker_button.png,SelectorScreen_Vasebreaker_button.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_WoodSign1.png,SelectorScreen_WoodSign1.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_WoodSign2.png,SelectorScreen_WoodSign2.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_WoodSign2_press.png,SelectorScreen_WoodSign2_press.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_WoodSign3.png,SelectorScreen_WoodSign3.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
reanim/SelectorScreen_almanac_key_shadow.png,SelectorScreen_almanac_key_shadow.png,reanim,,,,False,ui,,maybe_for_ui_or_card_detection
